item,label,subject,matched_term
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100209339-15,Abbondanza (decorazione plastica) by Brandani Federico (sec. XVI),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200217814,"Abbondanza (dipinto, ciclo) by Perillo Ercole (attribuito) (seconda metà sec. XVI)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500207759A-2,Abbondanza (dipinto) - ambito napoletano (sec. XVIII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200262506,"..................., Abbondanza, Fede e angioletti con la croce (gruppo scultoreo) di Baratta Giovanni Maria (sec. XVII)","Abbondanza, Fede e angioletti con la croce","['Abbondanza', 'Fede']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900143476,Abbondanza/ Io povero Medoro/ Giudizio di Salomone (decorazione pittorica) - ambito pisano (sec. XVIII),Abbondanza/ Io povero Medoro/ Giudizio di Salomone,"['Abbondanza', 'Io']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800069917-9,grotta che conduce all'Acheronte (disegno) by Galliari Giuseppino (attribuito) (sec. XVIII),grotta che conduce all'Acheronte,['Acheronte']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100200990,"Achille a Sciro (dipinto, opera isolata) di Biscarra Giovanni Battista (secondo quarto sec. XIX)",Achille a Sciro,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0700090263,"Morte di Achille (dipinto, opera isolata) by Merighi Francesco (secondo quarto sec. XVIII)",Morte di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300198142,"Guerriero antico (Achille ?) (busto, opera isolata) - bottega lombarda (fine sec. XVIII)",Guerriero antico (Achille ?),['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201030637-2,cadavere di Achille (scomparto di trittico) di Previati Gaetano (sec. XX),cadavere di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300176314,"ritratto di Achille Formis (disegno, serie) di Airaghi Leonardo (sec. XIX)",ritratto di Achille Formis,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100038119,"busto ritratto di Achille Bombasotti (busto, opera isolata) di Cantoni Carlo (fine sec. XIX)",busto ritratto di Achille Bombasotti,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500655100,disegno con Facciata del Duomo di Benevento di Achille Vianelli (locandina) di Foto Intorcia - ambito italiano (sec. XX),disegno con Facciata del Duomo di Benevento di Achille Vianelli,['Achille']
https://w3id.org/arco/resource/Lombardia/HistoricOrArtisticProperty/L0150-00087_R03,"Ritratto di Achille Ratti, ritratto di Achille Ratti (dipinto) - scuola lombarda (sec. XX)",ritratto di Achille Ratti,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300205630,"ritratto di Calderara Achille Cesare (dipinto, opera isolata) di Bassani Rossi Nina (sec. XX)",ritratto di Calderara Achille Cesare,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0301967184-2,Achille a Sciro (disegno) di Dell'Era Giovan Battista (fine sec. XVIII),Achille a Sciro,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900383383,Morte di Achille (stampa smarginata) - ambito romano (prima metà sec. XVII),Morte di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100209340-19,morte di Achille (decorazione plastica) by Brandani Federico (sec. XVI),morte di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642533,Achille (decorazione a intaglio) - bottega italiana (prima metà sec. XVIII),Achille,['Achille']
