item,label,subject,matched_term
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200171392A-1,"allegoria della Giustizia (peduccio - figurato, serie) di Vanni Pietro (ultimo quarto sec. XIX)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200184071-6,Giustizia (scultura) by Maderno Stefano (sec. XVII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500187786,"Allegorie Piloni, Giustizia (scultura) by Brustolon Andrea (sec. XVIII)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200066963A-1,allegoria della Giustizia (dipinto) by Calcagnadoro Antonino (sec. XX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200096292,"allegoria della Giustizia (dipinto, complesso decorativo) - ambito romano (secc. XVI/ XVII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100246447A-26,"allegoria della Giustizia (dipinto, elemento d'insieme) by Lazzarini Placido, Paolucci Carlo (sec. XVIII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100209652,"La giustizia, allegoria della Giustizia (stampa) di Raimondi Marcantonio (prima metà sec. XVI)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1300061411,Giustizia (scultura) - ambito Italia centrale (sec. XVIII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500066768-0,allegoria della Giustizia (dipinto) di De Matteis Paolo (sec. XVII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300097947-6,"Giustizia (dipinto, elemento d'insieme) - ambito lombardo (fine sec. XIX)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500315909,"allegoria della Giustizia (stampa) di Dorigny Michel, Vouet Simon (sec. XVII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500448678A,"allegoria della Giustizia, della Pace e della Clemenza (medaglia, opera isolata) - bottega romana (sec. XIX)","allegoria della Giustizia, della Pace e della Clemenza",['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281607-6,allegoria della Giustizia (dipinto) by Sabatini Lorenzo detto Lorenzino da Bologna (sec. XVI),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281434-28,"Giustizia (formella) by Andrea Pisano, Piero di Donato, Piero di Jacopo, Dini Lippo (sec. XIV)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100033373-4,"Giustizia (decorazione pittorica, elemento d'insieme) - ambito vercellese (prima metà sec. XVI)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281077-15,Giustizia (dipinto) by Gaddi Taddeo (secondo quarto sec. XIV),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200216965,Giustizia (statua) - ambito laziale (secc. XVII/ XVIII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281061-10,Giustizia (statuetta) by Benedetto da Maiano (sec. XV),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500059753,allegoria della Giustizia (dipinto) by Carriera Rosalba (maniera) (fine/inizio secc. XVIII/ XIX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0700093629,"Prudenza/ Giustizia (dipinto, opera isolata) by Gandolfi Francesco (sec. XIX)",Prudenza/ Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200167226,Giustizia (statua) di Pettrich Friedrich August Ferdinand (sec. XIX),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900745523,allegoria della Giustizia e della Carità (dipinto murale) di Martinelli Giovanni (sec. XVII),allegoria della Giustizia e della Carità,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800075419,Stemma cardinalizio con due topi tra Forza e Giustizia (stampa) by Lodi Giacomo (attribuito) (sec. XVII),Stemma cardinalizio con due topi tra Forza e Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900191268-9,allegoria della Giustizia (dipinto) di Barbatelli Bernardino detto Poccetti (attribuito) (sec. XVII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900162192A-23,Giustizia (dipinto) by Barbatelli Bernardino detto Poccetti (bottega) (secc. XVI/ XVII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0700090395,"Giustizia (statua, opera isolata) by Brilla Antonio (sec. XIX)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800079390,Allegorie: la Giustizia (stampa) di Cock Hieronymus (sec. XVII),Allegorie: la Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900158557A-4,"Giustizia (dipinto) by Benci Pietro detto Piero del Pollaiolo, Benci Antonio detto Pollaiolo (sec. XV)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900158557-4,"Giustizia (dipinto) by Benci Pietro detto Piero del Pollaiolo, Benci Antonio detto Pollaiolo (sec. XV)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500154902,allegoria della Giustizia (dipinto) by Robusti Jacopo detto Tintoretto (sec. XVI),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900132659-4,"Giustizia (dipinto murale, elemento d'insieme) - ambito toscano (fine sec. XVIII)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500370633,allegoria della Giustizia (dipinto) by De Mura Francesco (prima metà sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800078191,"Prudenza e Giustizia e stemmi di Innocenzo XIII e Alessandro Dolfi, allegoria della Giustizia (stampa tagliata) by Fratta Domenico Maria (secc. XVII/ XVIII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0700051596,"allegoria della Giustizia (monumento funebre, opera isolata) di Bottega Centenaro (sec. XIX)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800223539-4,"allegoria della Giustizia (dipinto, elemento d'insieme) - ambito emiliano-lombardo (sec. XIX)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800222833-1,"allegoria della Giustizia (rilievo, elemento d'insieme) by Ferraboschi Martino (sec. XVII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800075390,"Stemma del cardinale Ludovisi fra Pietà e Giustizia ""AD VTRANQUE..."" (stampa) di Valesio Giovanni Luigi (secc. XVI/ XVII)","Stemma del cardinale Ludovisi fra Pietà e Giustizia ""AD VTRANQUE...""",['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500431658,Giustizia (dipinto) - ambito veneto (sec. XIX),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800216851-3,"Giustizia (dipinto, elemento d'insieme) by Gandolfi Tommaso (fine/inizio secc. XVII/ XVIII)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100135518,Giustizia con angioletto (statua) - Scuola del Verlè (1734-1806) (sec. XVIII),Giustizia con angioletto,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900596112,"allegoria della Giustizia (statua, opera isolata) - ambito pisano (prima metà sec. XIV)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500003852,allegoria della Giustizia (dipinto) di Diano Giacinto detto Pozzolano (sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500299897,allegoria della Giustizia (disegno) by Niccolini Antonio (sec. XIX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800306743,Innocenza incoronata dalla Giustizia (dipinto) di Solimena Francesco (bottega) (sec. XVIII),Innocenza incoronata dalla Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500191142,allegoria della Giustizia (scultura) - bottega napoletana (prima metà sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900670478,"allegoria della Giustizia (rilievo, elemento d'insieme) by Guardi Andrea di Francesco (attribuito) (sec. XV)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900670880,allegoria della Giustizia (dipinto) - ambito toscano (sec. XVII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900670887,allegoria della Giustizia (dipinto) - ambito toscano (sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300216466-5,"allegoria della Giustizia (rilievo, elemento d'insieme) by Fantoni Andrea (sec. XVIII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300213485-13,"Giustizia (dipinto, elemento d'insieme) by Pusterla A (sec. XIX)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1400021790,"Giustizia (stampa, serie) di Lanfranco Giovanni, Cruger Teodoro (XVII)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300212096-3,"allegoria della Giustizia (decorazione pittorica, elemento d'insieme) di Tagliaferri Luigi (attribuito) (sec. XIX)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100247137,allegoria della Giustizia (statua) by Paci Emidio (sec. XIX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200758051A-3,Giustizia e Temperanza con l'impresa di Casa Colonna (dipinto) by Zuccari Taddeo (cerchia) (terzo quarto sec. XVI),Giustizia e Temperanza con l'impresa di Casa Colonna,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200759935-6,Giustizia (dipinto) di Giaquinto Corrado (sec. XVIII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500176572A-34,allegoria della Giustizia (dipinto) di Maffei Francesco (attribuito) (sec. XVII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900332131-1,"allegoria della Giustizia e della Carità (stampa) by Bevilacqua Giovanni Carlo, Scataglia Pietro (sec. XIX)",allegoria della Giustizia e della Carità,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900153312,allegoria della Giustizia (rilievo) by Andrea Pisano (cerchia) (sec. XIV),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200818478-3,Giustizia (statua) by Peruzzi Baldassarre (prima metà sec. XVI),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900665653,Giustizia e Fortezza (dipinto) by Cinganelli Michelangelo (secc. XVI/ XVII),Giustizia e Fortezza,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900121999,Giustizia e Prudenza (decorazione plastica) di Barbieri Vittorio (sec. XVIII),Giustizia e Prudenza,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800075380,Stemma gentilizio con due figure allegoriche di donna (a sinistra la Giustizia) (stampa) di Lodi Giacomo (attribuito) (sec. XVII),Stemma gentilizio con due figure allegoriche di donna (a sinistra la Giustizia),['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500126275-2,"allegoria della Giustizia (rilievo) di Cristofali Adriano, Bortolani Bortolo (sec. XVIII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500417804,"allegoria della Giustizia (scultura, opera isolata) by Lombardo Pietro detto Pietro Solari (bottega) (secc. XV/ XVI)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800154170,allegoria della Giustizia (dipinto) - ambito Italia centro-settentrionale (prima metà sec. XIX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800075386,"stema cardinalizio con toro e tre gigli, Forza e Giustizia ai lati (stampa) by Lodi Giacomo (attribuito) (sec. XVII)","stema cardinalizio con toro e tre gigli, Forza e Giustizia ai lati",['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201033411-14,"Giustizia, Fedeltà e Onore (dipinto) di Rossi Mariano (sec. XVIII)","Giustizia, Fedeltà e Onore",['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200710598-22,Giustizia (scultura) by Galli Pietro (sec. XIX),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1300036417,Allegoria della Giustizia (dipinto) - ambito abruzzese (sec. XVIII),Allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500423309-0,allegoria della Giustizia (statua) by Santacroce Girolamo (cerchia) (sec. XIX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300619949-1,"Giustizia, Allegoria della Giustizia (stampa, elemento d'insieme) di Krueger Dietrich Theodor, Andrea d'Agnolo detto Andrea del Sarto (sec. XVII)",Allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200863109,"La Giustizia (dipinto murale, ciclo) di Bargellini Giulio (sec. XX)",La Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200234168B,Prudenza e Giustizia (dipinto) di Conca Sebastiano (maniera) (seconda metà sec. XVIII),Prudenza e Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600036517A-2,"allegoria della Giustizia (?) (rilievo, ciclo) - ambito pugliese (seconda metà sec. XVIII)",allegoria della Giustizia (?),['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303269877,allegoria della Giustizia (scodella) - manifattura di Imola (ultimo quarto XV),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100272992,"allegoria della Giustizia (dipinto, elemento d'insieme) by Roncalli Cristoforo detto Pomarancio (e aiuti) (primo quarto sec. XVII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100252201,"Saggezza e Giustizia (statua, coppia) by Magistris Simone de (sec. XVII)",Saggezza e Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600046909-25,allegoria della Giustizia (dipinto) by fra' Giuseppe da Gravina (sec. XVII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600135893-2,Giustizia (rilievo) - ambito pugliese (sec. XVI),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303243339-8,Allegoria della Giustizia (dipinto) - ambito Italia settentrionale (sec. XV),Allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500204974,allegoria della Giustizia (dipinto) di De Maio Paolo (attribuito) (sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100251747,trionfo della Giustizia (mattonella) - bottega marchigiana (prima metà sec. XX),trionfo della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600194402-2,allegoria della Giustizia (formella) di D'Orsi Achille (sec. XIX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200224356,allegoria della Giustizia (statua) - ambito laziale (sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200161620,Stemma di papaClemente VIII tra la Fede e la Giustizia (dipinto) by Pieri Stefano (sec. XVI),Stemma di papaClemente VIII tra la Fede e la Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200066667,allegoria della Giustizia (dipinto) - ambito italiano (sec. XVI),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600047507A-5,allegoria della Giustizia (dipinto) - ambito salentino (sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900143494,"allegoria della Giustizia e di Pisa (decorazione pittorica) by Melani Francesco, Melani Giuseppe (sec. XVIII)",allegoria della Giustizia e di Pisa,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500061335A-1,allegoria della Giustizia (statua) di Brunelli Gabriele (attribuito) (sec. XVII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500070712A-4,"Giustizia (scultura, elemento d'insieme) di Dalle Masegne Jacobello (bottega) (prima metà sec. XV)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600032720A-7,Giustizia (dipinto) di Giannini Giuseppe (sec. XVIII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900039809,Giustizia disarma la Guerra (dipinto) - ambito fiorentino (metà sec. XVII),Giustizia disarma la Guerra,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1300087548,"Giustizia (dipinto, opera isolata) - ambito Italia centrale (sec. XVIII)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100234556,allegoria della Giustizia (dipinto) - ambito marchigiano (sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300048210,"allegoria della Giustizia (dipinto, frammento) by Piazza Callisto (attribuito) (metà sec. XVI)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900297483,allegorie della Giustizia e della Prudenza (dipinto) by Zelotti Giovanni Battista (terzo quarto sec. XVI),allegorie della Giustizia e della Prudenza,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500093430-11,angioletto/ allegoria della Giustizia (dipinto) - ambito veneziano (seconda metà sec. XVIII),angioletto/ allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1300088348-2,allegoria della Giustizia (decorazione plastica) - ambito Italia centrale (sec. XIX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281695-1,Giustizia (scultura) di Ferrucci Francesco detto Francesco del Tadda (seconda metà sec. XVI),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1300092578-7_3,Giustizia (dipinto) by Palmerio Ferdinando (scuola) (sec. XX),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300197287-9,"Giustizia (dipinto murale, elemento d'insieme) by Della Rovere Giovanni Mauro detto Fiamminghino (sec. XVII)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1300146166-1,Giustizia (rilievo) - ambito abruzzese (seconda metà sec. XVIII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900088380,allegoria della Giustizia (scultura) by Raoni B (sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900098716,"allegoria della Giustizia/ allegoria della Prudenza (dipinto murale, pendant) - ambito toscano (terzo quarto sec. XVIII)",allegoria della Giustizia/ allegoria della Prudenza,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1300148474-2,"La Giustizia (dipinto, opera isolata) - ambito abruzzese (sec. XVII)",La Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500129070,"allegoria della Giustizia (dipinto, elemento d'insieme) by Canal Giambattista (sec. XIX)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100208893-9,Giustizia (dipinto) by Bianchi Salvatore (fine sec. XVII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1300183966-2,"La Giustizia (dipinto, opera isolata) - ambito abruzzese (sec. XVIII)",La Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200171519,allegoria della Giustizia (scultura) - ambito laziale (sec. XVI),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900291558,Giustizia (rilievo) by Della Robbia Luca (sec. XV),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100007878-4,"Giustizia (statua, elemento d'insieme) di Borello Francesco (seconda metà sec. XVII)",Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300202003,"La Giustizia e la Carità, Giustizia e Carità (stampa, serie) di Zignani Marco, Pieraccini Francesco (sec. XIX)",Giustizia e Carità,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500283506,allegoria della Giustizia (dipinto) - manifattura veneta (secondo quarto sec. XIX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500229907,figura allegorica femminile: La Giustizia (statua) - bottega veneta (sec. XVIII),figura allegorica femminile: La Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500206001A-4,Giustizia (dipinto) - ambito napoletano (sec. XVIII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500309951,allegoria della Giustizia (stampa) by Strange Robert (sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1000076370,"grottesche/ allegoria della Giustizia/ paesaggi (decorazione pittorica, ciclo) di Savini Salvio (attribuito) (ultimo quarto sec. XVI)",grottesche/ allegoria della Giustizia/ paesaggi,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300093161A-4,"Giustizia/ motivi decorativi (decorazione pittorica, ciclo) by Valdemi Alve, Verdelli Silvio (sec. XX)",Giustizia/ motivi decorativi,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500138406-2,"allegoria della Giustizia (formella, elemento d'insieme) di Fabris Michele detto Ongaro, Longhena Baldassarre (sec. XVII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100143072-0,"motivi decorativi vegetali con telamoni, la Giustizia e la Prudenza (decorazione plastica, opera isolata) by Beltramelli Domenico (fine/inizio secc. XVII/ XVIII)","motivi decorativi vegetali con telamoni, la Giustizia e la Prudenza",['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500659475A-2,"allegoria della Giustizia (dipinto, ciclo) by Ricciardi Michele (attribuito) (sec. XVII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900162511,allegoria della Giustizia (cammeo) - bottega italiana (sec. XVI),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200068923A-5,Giustizia (dipinto) - ambito laziale (seconda metà sec. XVIII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100205390,allegoria della Giustizia (dipinto) - ambito Italia centrale (sec. XVIII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0301933834,"Medaglia commemorativa dei Comizi di Lione, Allegoria della Giustizia e Genio alato (calco, opera isolata) - ambito italiano (prima metà sec. XIX)",Allegoria della Giustizia e Genio alato,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600192768A-4,Giustizia (dipinto) by Bianchi Diego Oronzo (prima metà sec. XVIII),Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200097997A-3,allegoria della Giustizia (dipinto) di Mannozzi Giovanni detto Giovanni da San Giovanni (attribuito) (sec. XVII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500215937-2,allegoria della Giustizia (dipinto) di Di Nicola (sec. XX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500190891-2,"allegoria della Giustizia (dipinto, elemento d'insieme) di Corenzio Belisario (bottega) (prima metà sec. XVII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500190834-3,"allegoria della Giustizia (dipinto, elemento d'insieme) di Gamba Crescenzo (sec. XVIII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500190796-1,"allegoria della Giustizia (rilievo, elemento d'insieme) by Uccella Raffaele (sec. XX)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500089621A-1,"La Giustizia e il Sol Justiciae, allegoria della Giustizia (dipinto, elemento d'insieme) by Pussè Agostino (e aiuti) (primo quarto sec. XVII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500089619A-3,"La Liberalità e la Giustizia, allegoria della Giustizia (dipinto, elemento d'insieme) by Pussè Agostino (e aiuti) (primo quarto sec. XVII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100142189,"la Giustizia tra un prelato e un contadino (stampa a colori, serie) - ambito francese (sec. XVIII)",la Giustizia tra un prelato e un contadino,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600181593,"Allegoria della Giustizia (dipinto, opera isolata) di Rosa Carlo (bottega) (sec. XVII)",Allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500027820-2,allegoria della Giustizia (rilievo) - bottega napoletana (sec. XVII),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200795501,allegoria della Giustizia (dipinto) by Prosseda Ludovico (sec. XIX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500027310-3,allegoria della Giustizia (scultura) by Caccavello Annibale (sec. XVI),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300181036-3,"Giustizia, allegoria della Giustizia (dipinto, elemento d'insieme) - ambito bergamasco (sec. XVIII)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200217786,"allegoria della Giustizia (dipinto, ciclo) by Perillo Ercole (attribuito) (seconda metà sec. XVI)",allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600193643,Allegoria della Fortezza e della Giustizia (dipinto) di Carella Domenico Antonio (seconda metà sec. XVIII),Allegoria della Fortezza e della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500069380,allegoria della Giustizia (decorazione plastica) by Vizzano Tommaso (inizio sec. XIX),allegoria della Giustizia,['Giustizia']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600180488-4,Allegoria della Giustizia (statua) by Nuzzo Barba di Galatina (sec. XVI),Allegoria della Giustizia,['Giustizia']
